"source","target","trackspeed"
"DE0DXBD","DE0DXBF","60.0"
"DE000DF","DE98657","60.0"
"DE00DZW","DE00DLI","40.0"
"DE0WRKD","DE00WRK","100.0"
"DE0WSRB","DE0WLDF","160.0"
"DE0BMAH","DE0BBFD",""
"DE00BGZ","DE0BGOR","120.0"
"DE00BHE","DE00BRE","100.0"
"DE00BOB","DE00BTZ","100.0"
"DE00BRE","DE00BMB","100.0"
"DE00BTZ","DE0BARO","100.0"
"DE00BWR","DE00BGZ","100.0"
"DE0BARO","DE0BGSW","100.0"
"DE0BFRD","DE00BST","100.0"
"DE0BGOR","DE00BKI","120.0"
"DE0BGSW","DE0BWRU","100.0"
"DE0BOKO","DE00BLO","60.0"
"DE000WA","DE0WWLD","120.0"
"DE000WE","DE98248","120.0"
"DE000WP","DE0WSAF","120.0"
"DE00WBR","DE98249","120.0"
"DE00WBT","DE0WMCH","120.0"
"DE00WDU","DE00WAK","120.0"
"DE00WGW","DE98255","120.0"
"DE00WKB","DE98254","120.0"
"DE00WMI","DE0WWSF","120.0"
"DE00WRZ","DE00WBT","120.0"
"DE0BKAR","DE0BRON","160.0"
"DE0WGKW","DE0WSOE","120.0"
"DE0WSEE","DE00WPL","120.0"
"DE0WWAN","DE0WSEE","120.0"
"DE0WWLD","DE0WWAN","120.0"
"DE98232","DE0BKAR","160.0"
"DE98248","DE00WBR","120.0"
"DE98249","DE0WCOK","120.0"
"DE98253","DE0WFDF","120.0"
"DE98255","DE0WJER","120.0"
"DE00BGS","DE0BBKB","160.0"
"DE00WAK","DE00WKB","120.0"
"DE00WCO","DE000WA","120.0"
"DE0BRON","DE0BBRN","120.0"
"DE0WCOK","DE00WCO","120.0"
"DE0WJER","DE00WMI","120.0"
"DE0WSAF","DE00WJK","120.0"
"DE98232","DE0BAKW","60.0"
"DE0BAKO","DE98233","100.0"
"DE0BABO","DE0BHOW","120.0"
"DE0BAKW","DE0BSFL","120.0"
"DE0BAWF","DE0BPOT","120.0"
"DE0BFAH","DE98267","120.0"
"DE0BHDN","DE0BHDW","120.0"
"DE0BHDO","DE0BHDN","120.0"
"DE0BHDW","DE0BSWL","120.0"
"DE0BHOW","DE0BHDO","120.0"
"DE0BHSL","DE0BAWF","120.0"
"DE0BSFL","DE0BSFW","120.0"
"DE0BSFW","DE0BABO","120.0"
"DE0BSWL","DE0BFAH","120.0"
"DE98268","DE0BHSL","120.0"
"DEYBBAK","DE0BAKW","120.0"
"DE0BABO","DEYBBHN","100.0"
"DEYBBHN","DE0BSFW","100.0"
"DE98290","DE0BHDO","60.0"
"DE0BAFI","DE98267","80.0"
"DE0BPOT","DE0BWUR","80.0"
"DE0BPOT","DE98312","80.0"
"DE000LB","DE0LKIM","160.0"
"DE000LM","DE98352","120.0"
"DE00BPD","DE0BPDC","140.0"
"DE00BWE","DE00LGZ","160.0"
"DE00BWP","DE98351","160.0"
"DE00LBU","DE0LMOS","160.0"
"DE00LBZ","DE0LMHR","100.0"
"DE00LDD","DE00LOV","160.0"
"DE00LEI","DE98343","120.0"
"DE00LGN","DE0LGSN","160.0"
"DE00LGZ","DE0LGOE","160.0"
"DE00LMN","DE000LM","80.0"
"DE00LMS","DE00LNR","160.0"
"DE00LNR","DE00LWL","160.0"
"DE00LOL","DE00LDD","160.0"
"DE00LOV","DE00LEI","160.0"
"DE00LWL","DE00LOL","160.0"
"DE0BGBS","DE00BPD","120.0"
"DE0BPDC","DE0BWPO","140.0"
"DE0BWPO","DE00BWP","140.0"
"DE0LBRC","DE00LMN","100.0"
"DE0LGOE","DE000LB","160.0"
"DE0LGSN","DE00LBU","160.0"
"DE0LGWS","DE00LBZ","160.0"
"DE0LKIM","DE0LWUZ","160.0"
"DE0LMHR","DE0LBRC","100.0"
"DE0LMOS","DE0LGWS","160.0"
"DE0LWUZ","DE00LGN","160.0"
"DE98338","DE00BWE","160.0"
"DE98342","DE0BGBS","100.0"
"DE98352","DE00LMS","120.0"
"DE0BAWP","DE98338","120.0"
"DE00BWP","DE0BGOL","100.0"
"DE0BBEA","DE0BLIA","100.0"
"DE0BBZS","DE0BBEA","100.0"
"DE0BCAP","DE0BPDP","100.0"
"DE0BFLZ","DE0BSIS","100.0"
"DE0BLIA","DE0BFLZ","100.0"
"DE0BPDP","DE0BWPS","100.0"
"DE0BSIS","DE0BCAP","100.0"
"DE0BWPS","DE00BWP","60.0"
"DE98364","DE0BBZS","100.0"
"DE0BSAM","DE98369","120.0"
"DE98365","DE0BSAM","120.0"
"DE00BBK","DE0BBRK","160.0"
"DE00BDW","DE00BRC","160.0"
"DE00BRC","DE0BWHA","160.0"
"DE00BSE","DEBSE B","160.0"
"DE00BWS","DE98342","130.0"
"DE00LKM","DE0LHEL","100.0"
"DE00LTN","DE0LCBS","100.0"
"DE0BBAI","DE0BBIG","160.0"
"DE0BBIG","DE00BWG","160.0"
"DE0BBRK","DE0BBAI","160.0"
"DE0BCHB","DE98138","100.0"
"DE0BMIP","DE00BSE","160.0"
"DE0BWHA","DE0BWHO","160.0"
"DE0BWHO","DE0BMIP","160.0"
"DE0LCBS","DE0LCBW","100.0"
"DE0LGIA","DE00LSL","100.0"
"DE0LHEL","DE00UBT","100.0"
"DE98138","DE00BGD","120.0"
"DE98342","DE0BGBS","130.0"
"DE98372","DE0BBEL","160.0"
"DE00BGD","DE00BWS","120.0"
"DE00LBY","DE00LWT","90.0"
"DE00LHE","DE00LKM","100.0"
"DE00LSL","DE00LHE","100.0"
"DE00LWT","DE00LTN","100.0"
"DE0BBEL","DE00BBK","160.0"
"DE0BGBS","DE00BDW","160.0"
"DE0BLIA","DEBSE B","60.0"
"DE00BGH","DEBGH N","80.0"
"DE00DRO","DE00DZN","60.0"
"DE0LOEH","DE00LZD","120.0"
"DE98418","DE0LOEH","120.0"
"DE0BSAD","DE0BWDH","60.0"
"DE00BHF","DEBOSGA","80.0"
"DEBOSGA","DE0BRGB","80.0"
"DE00BTG","DE0BSZF","100.0"
"DE0BARF","DE0BRKD","80.0"
"DE0BBKL","DE0BVLZ","120.0"
"DE0BEBD","DE00BTG","100.0"
"DE0BHLS","DE00BHD","100.0"
"DE0BHND","DE98290","40.0"
"DE0BKBO","DE0BEBD","80.0"
"DE0BRKD","DE98523","80.0"
"DE0BSHE","DE98524","120.0"
"DE0BVLT","DE0BBKL","120.0"
"DE0BVLZ","DE0BSHE","120.0"
"DE98153","DE0BARF","80.0"
"DE98290","DE0BVLT","120.0"
"DE98523","DE0BKBO","80.0"
"DE000WV","DE0WBUH","160.0"
"DE00WBE","DE0WRKD","120.0"
"DE00WGE","DE00WRV","120.0"
"DE00WMN","DE00WBE","120.0"
"DE00WRI","DE00WGE","120.0"
"DE00WRK","DE0WWBW","100.0"
"DE00WSR","DE0WSRB","160.0"
"DE0WALW","DE0WRIO","160.0"
"DE0WBUH","DE0WALW","160.0"
"DE0WKUM","DE000WV","160.0"
"DE0WLDF","DE0WMTF","160.0"
"DE0WMTF","DE0WKUM","160.0"
"DE0WRIO","DE00WRI","160.0"
"DE0WWBW","DE000WR","80.0"
"DE00FBU","DE0FLIH","120.0"
"DE00FGX","DE0FGTH","120.0"
"DE00LGC","DE000UW","120.0"
"DE00LMG","DE0LLWN","120.0"
"DE00UGT","DE0FOBS","160.0"
"DE0FAMO","DE0FBEF","130.0"
"DE0FBEF","DE0FMFH","110.0"
"DE0FBOS","DE0FHNB","160.0"
"DE0FFDF","DE000FB","160.0"
"DE0FHEB","DE0FAMO","130.0"
"DE0FHNB","DE0FRON","160.0"
"DE000FB","DE00FBU","130.0"
"DE000LH","DE0LHAT","130.0"
"DE000UE","DE0UEBI","150.0"
"DE000UW","DE00ULL","160.0"
"DE00LSP","DE00LMG","160.0"
"DE00UAP","DE00UOM","120.0"
"DE00UBS","DE0UNTA","120.0"
"DE00UEI","DE0UEIW","160.0"
"DE00UFT","DE00UME","200.0"
"DE00UGH","DE00UBS","120.0"
"DE00UGK","DE00UNM","160.0"
"DE00UGO","DE00UFT","200.0"
"DE00UHL","DE0UWAR","160.0"
"DE00UHP","DE00UVI","140.0"
"DE00UKO","DE00USK","120.0"
"DE00ULL","DE00UGK","160.0"
"DE00UME","DE00UMS","200.0"
"DE00UMS","DE0USAE","200.0"
"DE00UND","DE00UWA","160.0"
"DE00UNM","DE0USPF","160.0"
"DE00UOM","DE00UWM","120.0"
"DE00USB","DEUGO K","200.0"
"DE00USK","DE0UGHO","120.0"
"DE00USU","DE00UWU","200.0"
"DE00UVI","DEUE  L","160.0"
"DE00UWA","DE00USB","200.0"
"DE00UWM","DE00UHP","120.0"
"DE00UWU","DE00UEI","200.0"
"DE0NNMO","DE00NND","80.0"
"DE00NNR","DE0NHMA","90.0"
"DE0NHMA","DE0NNGR","90.0"
"DE0NNGR","DE98067","90.0"
"DENF  G","DE000NF","100.0"
"DE00NNR","DE0NHMA","80.0"
"DE0NHMA","DE0NNST","80.0"
"DE00NNR","DE0NNLW","100.0"
"DE0NNLW","DE0NRWD","100.0"
"DENNR B","DENNR E","80.0"
"DE000NF","DE0NFKL","130.0"
"DE000NN","DE0NNSE","80.0"
"DE00NJB","DENF  G","140.0"
"DE0NFKL","DE0NFUH","130.0"
"DE0NNRS","DE00NJB","140.0"
"DE0NNSE","DE0NNRS","80.0"
"DENF  G","DE000NF","130.0"
"DE0BEIW","DE0BZTH","80.0"
"DE0BGAS","DE0BEIW","80.0"
"DE0BGKR","DE0BGAS","80.0"
"DE00BSW","DE0BSCF","90.0"
"DE00BTP","DE0BPWA","80.0"
"DE00BWI","DE00BKW","80.0"
"DE0BPWA","DE0BBMW","80.0"
"DE0BSCF","DE0BADL","90.0"
"DE0BWRS","DE00BTP","80.0"
"DE0BZTH","DE00BWI","80.0"
"DE000LF","DE00LNX","100.0"
"DE00LHZ","DE0LHZW","120.0"
"DE00LLI","DE00LHZ","120.0"
"DE00LNX","DE00DRO","100.0"
"DE00LZD","DE00LLI","120.0"
"DE0LHZW","DE000LF","100.0"
"DE00BBA","DE0BKDF","200.0"
"DE00BBF","DE00BDT","160.0"
"DE00BDF","DE00BUK","200.0"
"DE00BDT","DE0BRSF","160.0"
"DE00BEW","DEYLLEW","160.0"
"DE00BGO","DE00BDF","200.0"
"DE00BMF","DE0BBCH","80.0"
"DE00BNE","DE00BBA","200.0"
"DE00BSC","DE0BLRD","90.0"
"DE00BUK","DE00BWA","200.0"
"DE00BWA","DE0BBRS","200.0"
"DE00BZO","DE0BWUE","160.0"
"DE0BBCH","DE00BSC","0.0"
"DE0BBRS","DE98443","200.0"
"DE0BDKO","DE00BRO","200.0"
"DE0BLRD","DE0BMAH","90.0"
"DE0BMAH","DEBAG S","90.0"
"DE0BRSF","DE0BDAB","160.0"
"DE0BWUE","DE00BNE","160.0"
"DE98443","DE0BDKO","140.0"
"DE98448","DE00BZO","120.0"
"DEBAG S","DE00BBF","120.0"
"DE00BHL","DE00BEW","160.0"
"DE00BRO","DE00BHL","200.0"
"DE0BDAB","DE98448","120.0"
"DE0BKDF","DE00BGO","200.0"
"DEYBBTW","DE0BVTW","100.0"
"DE0BPAF","DEBPAFS","140.0"
"DE000BL","DE0BPOF","120.0"
"DE0FLIH","DE0FROF","130.0"
"DE0FMBB","DE0FRFH","100.0"
"DE0FMLS","DE0FMBB","100.0"
"DE0FOBS","DE0FBOS","160.0"
"DE0FRFH","DE0FKRL","120.0"
"DE0FROF","DE0FHEB","140.0"
"DE0FRON","DE0FFDF","160.0"
"DE0LHAT","DE0LHAD","130.0"
"DE0LLWN","DE0LLWS","120.0"
"DE0UWAR","DE0UHER","160.0"
"DE97118","DE0FMLS","100.0"
"DE0FKRL","DE00FGX","120.0"
"DE0FMFH","DE97118","100.0"
"DE0LHAD","DE00LSP","160.0"
"DE0LLWS","DE00LGC","120.0"
"DE0UEBI","DE00UND","160.0"
"DE0UEIP","DE0UEIS","160.0"
"DE0UEIS","DE00UHL","160.0"
"DE0UEIW","DE0UEIP","160.0"
"DE0UGHO","DE00UGH","120.0"
"DE0UHER","DE00UGT","160.0"
"DE0UNTA","DE00UAP","120.0"
"DE0USAE","DE00USU","200.0"
"DE0USPF","DE00UKO","160.0"
"DEUE  O","DE000UE","160.0"
"DEUGO K","DE00UGO","200.0"
"DE0LHGB","DE98850","80.0"
"DE0LHAT","DE0LHAC","80.0"
"DE98853","DE0LHAT","80.0"
"DE00LHN","DE0LHNI","100.0"
"DE0LHNZ","DE00LHN","100.0"
"DE98816","DE0LHNZ","100.0"
"DE000DP","DE00DSY","110.0"
"DE00LGD","DE00LBO","160.0"
"DE00LLC","DE00LGW","120.0"
"DE00LRB","DE0LTRL","120.0"
"DE0LDTZ","DE00LRB","160.0"
"DE00DJA","DE00DJZ","120.0"
"DE00LBO","DE0LBWE","160.0"
"DE00LPD","DE00DLH","160.0"
"DE98714","DE00DGZ","160.0"
"DE98162","DEBATSO","80.0"
"DEBATSO","DE00BMF","80.0"
"DE00HND","DE0HNDM","40.0"
"DE00HOR","DE95320","40.0"
"DE0HORP","DE00HOR","60.0"
"DE95320","DE000HO","40.0"
"DE95356","DE0HHAW","40.0"
"DE000HH","DE0HVIN","180.0"
"DE0HGBW","DE95366","200.0"
"DE0HIHG","DE0HGBW","200.0"
"DE0HLGM","DE0HLGH","180.0"
"DE0HLGH","DE0HIHG","200.0"
"DE0HVIN","DE0HLGM","180.0"
"DE0AHAN","DE0ABUS","120.0"
"DE0ASUP","DE0ABLZ","80.0"
"DE0AWIM","DE0AHAN","120.0"
"DE0HDMK","DE00HSO","120.0"
"DE0HFAL","DE0HDMK","120.0"
"DE00HSO","DE0ASON","120.0"
"DE0ABUS","DE0AHES","120.0"
"DE0AHES","DE0ASUP","120.0"
"DE0ASDN","DE0AWIM","120.0"
"DE0ASON","DE0AWOL","120.0"
"DE0AWOL","DE0ASDN","120.0"
"DE0HWSR","DE0HFAL","120.0"
"DE95370","DE0HLGF","120.0"
"DE000HH","DE0HHBI","160.0"
"DE00FIH","DE0FKWN","140.0"
"DE00NRB","DE00NWH","280.0"
"DE000HG","DE0HSIK","280.0"
"DE00FKW","DE95450","140.0"
"DE00HAL","DE0HORX","280.0"
"DE00HJD","DE00FIH","280.0"
"DE00HWU","DE0HHML","200.0"
"DE0BPOF","DE0BPAF","120.0"
"DE0BWDG","DE000BL","100.0"
"DEBPAFS","DE0BATS","60.0"
"DE0BSZF","DE0BHLS","100.0"
"DE000DG","DE0DGRA","100.0"
"DE000DL","DE98595","100.0"
"DE00DAF","DEDAF W","120.0"
"DE00DBW","DE0DWEI","120.0"
"DE00DBZ","DE0DSEN","120.0"
"DE00DDT","DE00DBW","120.0"
"DE00DGD","DE0DRCH","120.0"
"DE00DIG","DE000DN","120.0"
"DE00DKT","DE00DIG","120.0"
"DE00DKU","DE00DBZ","120.0"
"DE00DZL","DE000DL","120.0"
"DE0DBTD","DE0DPOM","120.0"
"DE0DGRA","DE00DGD","120.0"
"DE0DGRT","DE00DAF","120.0"
"DE0DLAB","DE98603","140.0"
"DE0DPOM","DE00DKU","120.0"
"DE0DRAG","DE0DLAB","140.0"
"DE0DRCH","DE00DZL","120.0"
"DE0DSEN","DE00DDT","120.0"
"DE0DWEI","DE0DGRT","120.0"
"DE98595","DE0DBTD","120.0"
"DE98603","DE00DKT","120.0"
"DEDAF W","DE0DRAG","120.0"
"DE000DZ","DE0DMHD","100.0"
"DE0DLOG","DE98595","40.0"
"DE0DMHD","DE0DNOW","100.0"
"DE0DNOW","DE0DOZA","100.0"
"EU00048","DE000DZ","70.0"
"EU00048","DE000DZ","70.0"
"DE000DH","DE00DFS","80.0"
"DE000DM","DE000DN","80.0"
"DE00DFS","DE000DM","80.0"
"DE00DHD","DE00DNS","160.0"
"DE00DNS","DE0DRKA","160.0"
"DE00DOG","DE00DPI","160.0"
"DE00DPI","DE00DHD","160.0"
"DE00DSA","DE0DKOH","120.0"
"DE00DSN","DE0DSMI","120.0"
"DE00DSO","DE0DKRP","120.0"
"DE00DWH","DE00DOG","100.0"
"DE0DKOH","DE0DKOU","120.0"
"DE0DKOU","DE0DRAT","100.0"
"DE0DKRP","DE00DSA","120.0"
"DE0DRAT","DE00DWH","100.0"
"DE0DRKA","DE000DH","140.0"
"DE0DSMI","DE00DSO","120.0"
"EU00043","DE00DSN","120.0"
"EU00043","DE00DSN","120.0"
"DE0DWBZ","DE0DWBW","80.0"
"DE0DLEW","DE0DKOT","160.0"
"DE000LA","DE00LPD","150.0"
"DE00DCU","DE00DSU","160.0"
"DE00DGF","DE00NFZ","110.0"
"DE00DGZ","DE00DPO","120.0"
"DE00DHN","DE0DRUG","110.0"
"DE00DLH","DE98714","160.0"
"DE00DNM","DE00DRC","120.0"
"DE00DPO","DE00DCU","140.0"
"DE00DRC","DE0DNZU","110.0"
"DE00DSB","DE0DRTH","110.0"
"DE00DSU","DE0DWND","160.0"
"DE00DSY","DE0DMEH","110.0"
"DE00DWR","DE0DWBW","90.0"
"DE00LGW","DE00LGD","160.0"
"DE00LNK","DE0LDTZ","160.0"
"DE00NFZ","DE97601","110.0"
"DE0DMEH","DE00DSB","110.0"
"DE0DNZU","DE0DLIM","110.0"
"DE0DWBW","DE0DWBN","80.0"
"DE0DWND","DE00DWR","120.0"
"DE0LBWE","DE00LNK","160.0"
"DE0LTRL","DE000LA","120.0"
"DE97601","DE00NHO","90.0"
"DELLC Y","DE00LLC","120.0"
"DE00DGO","DE00DGF","100.0"
"DE00DJZ","DE000DP","110.0"
"DE0DLIM","DE00DHN","110.0"
"DE0DRTH","DE00DGO","110.0"
"DE0DRUG","DE00DJA","120.0"
"DE0DWBN","DE00DNM","110.0"
"DE0LACF","DE0LLST","80.0"
"DE0LLAN","DE0LACF","60.0"
"DE0LLAN","DE0LACF","80.0"
"DE0LLST","DE0LLVD","80.0"
"DE0LLVD","DEYLLTA","80.0"
"DE98902","DE0LLAN","60.0"
"DE98902","DE0LLAN","80.0"
"DE0LPLN","DE0LHAD","160.0"
"DE00WDF","DEWDF N","80.0"
"DE000WG","DE00WLW","120.0"
"DE00WLW","DE0WMIS","120.0"
"DE0WMIS","DE99028","120.0"
"DE0BGOL","DE98351","60.0"
"DE0BWRA","DE00BWR","50.0"
"DE0BFRD","DE0BFDG","60.0"
"DE0DEIG","DE0DEIB","50.0"
"DE0DGAU","EU00046","50.0"
"DE0DGAU","EU00046","50.0"
"DE0DHND","DE0DGAU","80.0"
"DE0DMHD","DE0DHND","80.0"
"DE00DAB","DE00DWF","50.0"
"DE00DGS","DE00DSC","50.0"
"DE00DSG","DE0DMAR","50.0"
"DE00DWF","DE0DSCL","50.0"
"DE0DMAR","DE0DRAS","40.0"
"DE0DRAS","DE00DGS","40.0"
"DE0DSCL","DE00DSG","50.0"
"DE00DIR","DE0DLFD","80.0"
"DE00DLD","DE99081","80.0"
"DE00DVO","DE00DIR","80.0"
"DE00DZW","DE0DSTN","80.0"
"DE0DAUU","DE00DLD","80.0"
"DE0DEBR","DE00DVO","80.0"
"DE0DLFD","DE0DROW","80.0"
"DE0DROW","DE0DAUU","80.0"
"DE0DSTN","DE0DEBR","80.0"
"DE99081","DE00DFA","60.0"
"DE000UP","DE0DMEH","80.0"
"DE00USP","DE0UHOL","80.0"
"DE00UTB","DE00UZU","80.0"
"DE00UWE","DE0UWEM","70.0"
"DE00UZU","DE000UP","80.0"
"DE0UHOL","DE00UTB","80.0"
"DE0ULHO","DE00USP","80.0"
"DE0UWEA","DE0ULHO","80.0"
"DE0UWEM","DE0UWEA","70.0"
"DE0UTHG","DE00UTH","40.0"
"DE0UGTA","DE0UDST","80.0"
"DE0WZSG","DE0WKAB","60.0"
"DE98254","DE0WZSG","60.0"
"DE00WBG","DE0WPUG","80.0"
"DE000WV","DE0WVEG","100.0"
"DE0WVEG","DE0WSAA","100.0"
"DE0LLUG","DE98841","30.0"
"DE00LNX","DE0LMUK","60.0"
"DE00WWO","DE0WWOH",""
"DE0WBHN","DE0WHOD",""
"DE0WHOD","DE00WWO",""
"DE0WKAB","DE0WBHN",""
"DE0WKEN","DE00WBH",""
"DE0WSAA","DE0WKEN",""
"DE0FKHM","DE0FLSW","280.0"
"DE0FKOT","DE0FLIR","280.0"
"DE0HHML","DE0HESR","280.0"
"DE0HORX","DE0HEDM","280.0"
"DE0FLIR","DE0FKHM","280.0"
"DE0HEDM","DE0HNTH","280.0"
"DE0HESR","DE0HSOR","280.0"
"DE0NBNB","DE95447","280.0"
"DE0NMOT","DE0NBNB","280.0"
"DE0FKOA","DE0FKOT","280.0"
"DE0FKWN","DE00FKW","130.0"
"DE0FLSW","DE00FFU","280.0"
"DE0HHBI","DE95414","160.0"
"DE0HNTH","DE000HG","280.0"
"DE0HSIK","DE00HJD","280.0"
"DE0HSOR","DE00HAL","280.0"
"DE95414","DE00HWU","200.0"
"DE95447","DE00NRB","280.0"
"DE95450","DE0FKOA","170.0"
"DE0HEST","DE0HLST","80.0"
"DE0HFLL","DE95469","80.0"
"DE0HHMS","DE0HWDH","80.0"
"DE0HLAD","DE0HFLL","80.0"
"DE0HLGD","DE0HEST","80.0"
"DE0HLST","DE0HHMS","80.0"
"DE0HNBG","DE0HLGD","80.0"
"DE0HWDH","DE0HLAD","80.0"
"DE0HBGH","DE0HWIN","100.0"
"DE0HBTF","DE0HNDF","80.0"
"DE0HEGT","DE0HKDF","120.0"
"DE0HKDF","DE0HBGH","100.0"
"DE0HLEM","DE0HWSN","120.0"
"DE0HNDF","DE0HHAS","80.0"
"DE0HWEZ","DE0HLEM","120.0"
"DE0HWIN","DE0HBTF","80.0"
"DE0HWSN","DE0HEGT","120.0"
"DE0HBNT","DE0HROS","120.0"
"DE00HHI","DE0HHEP","160.0"
"DE0HBST","DE0HBVP","160.0"
"DE0HBVP","DE95519","160.0"
"DE0HHEG","DE0HWWI","160.0"
"DE0HHEP","DE0HHEG","160.0"
"DE0HWWI","DE0HBST","160.0"
"DE95519","DE0HGGL","100.0"
"DE0HSOR","DE0HHTA","130.0"
"DE00HOK","DE00HGS","100.0"
"DE95561","DE00HOK","120.0"
"DE00HGI","DE0HGIS","80.0"
"DE0HBOD","DE0HWRN","80.0"
"DE0HGIS","DE0HTRI","80.0"
"DE0HKNE","DE0HWTT","80.0"
"DE0HNPL","DE0HWAZ","80.0"
"DE0HSWO","DE0HVHP","80.0"
"DE0HTRI","DE0HNPL","80.0"
"DE0HVHP","DE0HKNE","80.0"
"DE0HWAZ","DE0HSWO","80.0"
"DE0HWTT","DE0HBOD","80.0"
"DE0EHEZ","DE0ERDW","60.0"
"DE0ERAE","DE0EWEM","60.0"
"DE0ETEL","DE0ERAE","60.0"
"DE0EVOH","DE0EBEE","100.0"
"DE0EBEE","DE0ECOH","60.0"
"DE0ECOH","DE0EHEZ","60.0"
"DE0EMST","DE0ETEL","60.0"
"DE0EWAF","DE0EVOH","100.0"
"DE0EWEM","DE0EWAF","60.0"
"DE0ECMF","DE00EHW","90.0"
"DE0EDEV","DE0EDKD","150.0"
"DE0EDKD","DE00EDD","160.0"
"DE0ELDH","DE0EDUL","100.0"
"DE0ELET","DE0ECMF","100.0"
"DE00EDD","DE0EPRN","160.0"
"DE00EHW","DE0ELGD","90.0"
"DE0EAHS","DE0EEPE","90.0"
"DE0EBOK","DE0ESEB","100.0"
"DE0EDUL","DE0ELET","100.0"
"DE0EEPE","DE0EGRN","90.0"
"DE0ELUE","DE0EBOK","100.0"
"DE00EDO","DE0EDEV","100.0"
"DE0ELGD","DE0EAHS","90.0"
"DE0EPRN","DE95631","120.0"
"DE0ESEB","DE0ESEM","100.0"
"DE0ESEM","DE0ELDH","100.0"
"DE00EUN","DE0ELRN","160.0"
"DE0EDFD","DE95638","110.0"
"DE0EDSO","DE0EHZW","150.0"
"DE0EDWH","DE95640","120.0"
"DE0EHMD","DE0EWER","160.0"
"DE0EHZW","DE00EUN","160.0"
"DE0ELRN","DE0EHMD","160.0"
"DE00EDH","DE0EDAP","120.0"
"DE00EDO","DE0EDFD","80.0"
"DE00EWN","DE0ESOT","160.0"
"DE0EDAP","DE0EDSO","120.0"
"DE0BADL","DE0BGKR","90.0"
"DE0BBMW","DE00BSW","80.0"
"DE98138","DE00BGD","80.0"
"DE0BKHD","DE0BBMW","80.0"
"DE98141","DE0BKHD","80.0"
"DE0BHLR","DE98144","40.0"
"DE0BAKO","DE98258","60.0"
"DE000WF","DE00WNT","160.0"
"DE000WN","DE0WATR","100.0"
"DE00BBI","DE00BOR","120.0"
"DE00BGS","DE98277","80.0"
"DE00BOR","DE0BSAH","160.0"
"DE00WCA","DE0WBSG","100.0"
"DE00WDM","DE0WRAK","100.0"
"DE00WGI","DE00WWT","100.0"
"DE00WLO","DE98283","160.0"
"DE00WNT","DE98281","100.0"
"DE00WSE","DE0WUTZ","100.0"
"DE00WWT","DE0WELM","100.0"
"DE0BBOF","DE0BWOU","80.0"
"DE0BSAH","DE0WNAS","160.0"
"DE0BSNL","DE98279","40.0"
"DE0BWOU","DE0BSNL","80.0"
"DE0WATR","DE0WGNV","100.0"
"DE0WBLS","DE00WCA","100.0"
"DE0WBSG","DE000WN","100.0"
"DE0WDWE","DE000WF","160.0"
"DE0WELM","DE0WZAR","100.0"
"DE0WGNV","DE00WSE","100.0"
"DE0WGRA","DE0WDWE","160.0"
"DE0WGRG","DE00WLO","160.0"
"DE0WNAS","DE0WGRG","160.0"
"DE0WRAK","DE00WGI","100.0"
"DE0WSRG","DE00WSR","60.0"
"DE0WUTZ","DE00WDM","100.0"
"DE0WZAR","DE0WSRG","100.0"
"DE98275","DE00BBI","120.0"
"DE98277","DE0BBOF","80.0"
"DE98281","DE0WBLS","100.0"
"DE98283","DE0WGRA","160.0"
"DE98273","DE0BHOW","100.0"
"DE000AH","DE00ADF","60.0"
"DE000WL","DE0WJAS","230.0"
"DE000WW","DE00WDN","230.0"
"DE00AAH","DE00ABG","200.0"
"DE00AAR","DE000AA","60.0"
"DE00ABG","DE0AALM","190.0"
"DE00ADF","DE00AAR","60.0"
"DE00BAS","DE0BSFD","200.0"
"DE00WBZ","DE0WSAH","230.0"
"DE00WDN","DE00WKT","230.0"
"DE00WGF","DE0WWIL","230.0"
"DE00WHL","DE0WPRZ","230.0"
"DE00WKT","DE0WKWA","230.0"
"DE00WNS","DE0WBDN","230.0"
"DE0AALM","DEAHBIA","160.0"
"DE0AAMP","DE000AH","60.0"
"DE0ABCH","DE95063","230.0"
"DE0AFRD","DE00AAH","200.0"
"DE0AMUE","DE0ASWA","230.0"
"DE0ASWA","DE0AFRD","200.0"
"DE0BBRI","DE0BNAU","230.0"
"DE0BFIN","DE0BAFI","230.0"
"DE0BFKS","DE0BFIN","230.0"
"DE0BNAU","DE0WPAU","230.0"
"DE0BSFD","DE0BFKS","230.0"
"DE0BSPD","DE00BAS","200.0"
"DE0WBDN","DE00WGF","230.0"
"DE0WBRH","DE00WBZ","230.0"
"DE0WFRK","DE00WNS","230.0"
"DE0WGRB","DE000WL","230.0"
"DE0WJAS","DE0WSTK","230.0"
"DE0WKWA","DE0WGRB","230.0"
"DE0WPAU","DE0WFRK","230.0"
"DE0WPRZ","DE0WBRH","230.0"
"DE0WSAH","DE0ABCH","230.0"
"DE0WSTK","DE00WHL","230.0"
"DE0WWIL","DE000WW","230.0"
"DE95063","DE0AMUE","230.0"
"DE95204","DE0AAMP","160.0"
"DE98296","DE0BBRI","230.0"
"DEAHBIA","DE0AHRO","160.0"
"DEBSPDM","DE0BSPD","140.0"
"DE0AHRO","DE95204","160.0"
"DE0BAFI","DE98294","230.0"
"DE00LBM","DE00LRW","250.0"
"DE00LNS","DE00LBM","200.0"
"DE00LRW","DE0LSHH","250.0"
"DE0BNDM","DE0BWUS","250.0"
"DE0BSPD","DE0BNDM","200.0"
"DE0BWUS","DE0LRIK","250.0"
